"","gene","Neuron.Slc17a7.Calb2_Vgll3"
"698","ENSG00000137601",0.371805181904151
"699","ENSG00000165078",0.371762496762497
"700","ENSG00000101746",0.371422065978754
"701","ENSG00000100889",0.371361236713193
"702","ENSG00000196547",0.370715088248468
"703","ENSG00000142453",0.37049852514247
"704","ENSG00000196476",0.370468306928836
"705","ENSG00000107623",0.370429734455267
"706","ENSG00000166432",0.37037983489143
"707","ENSG00000186088",0.370356649089959
"708","ENSG00000127481",0.370249342807319
"709","ENSG00000163935",0.370213811417841
"710","ENSG00000004777",0.370193304955544
"711","ENSG00000008838",0.370064890060791
"712","ENSG00000170390",0.369929533758885
"713","ENSG00000088766",0.369319083526158
"714","ENSG00000186575",0.369097096521552
"715","ENSG00000175048",0.368997472578522
"716","ENSG00000148468",0.368980189210337
"717","ENSG00000165271",0.368672775044291
"718","ENSG00000108551",0.368398930351378
"719","ENSG00000160207",0.368269248211858
"720","ENSG00000129473",0.367958741392215
"721","ENSG00000259316",0.367702435639892
"722","ENSG00000152270",0.366302696678663
"723","ENSG00000160917",0.366143841366376
"724","ENSG00000108819",0.36583468976301
"725","ENSG00000100083",0.365216100648872
"726","ENSG00000197826",0.364524640789574
"727","ENSG00000185272",0.364390761043959
"728","ENSG00000135953",0.364299826562652
"729","ENSG00000198026",0.363886988400926
"730","ENSG00000188191",0.363613885398847
"731","ENSG00000103494",0.363514655810861
"732","ENSG00000116544",0.362948347558327
"733","ENSG00000002919",0.362893654305578
"734","ENSG00000125510",0.362585761604853
"735","ENSG00000130827",0.362551338201373
"736","ENSG00000078269",0.362449601425357
"737","ENSG00000158301",0.362272930365575
"738","ENSG00000065989",0.362179665397632
"739","ENSG00000175029",0.361945664973306
"740","ENSG00000103249",0.361789993319626
"741","ENSG00000160803",0.361757435518855
"742","ENSG00000215114",0.361646300200411
"743","ENSG00000099250",0.361594965032538
"744","ENSG00000168016",0.361535279396605
"745","ENSG00000080224",0.361009746697261
"746","ENSG00000186104",0.360147872372632
"747","ENSG00000182870",0.359795937038851
"748","ENSG00000139971",0.359585795094696
"749","ENSG00000132535",0.359436369418215
"750","ENSG00000064692",0.359418884322258
"751","ENSG00000170616",0.359385068377221
"752","ENSG00000124831",0.358951672183694
"753","ENSG00000100321",0.35885170318
"754","ENSG00000055483",0.358710622662953
"755","ENSG00000165887",0.358569671069671
"756","ENSG00000011105",0.358322035061318
"757","ENSG00000167371",0.357942384910059
"758","ENSG00000087095",0.357891054292436
"759","ENSG00000105613",0.357504537054783
"760","ENSG00000164347",0.357050385651932
"761","ENSG00000131669",0.356995720459061
"762","ENSG00000105245",0.356972676473731
"763","ENSG00000167470",0.356950616100886
"764","ENSG00000107863",0.356854531494377
"765","ENSG00000116128",0.356786922355557
"766","ENSG00000169855",0.356702714661253
"767","ENSG00000175175",0.356499486064372
"768","ENSG00000132334",0.356422645225644
"769","ENSG00000181588",0.356404385070349
"770","ENSG00000196498",0.356364111561465
"771","ENSG00000075539",0.355732256191966
"772","ENSG00000167106",0.355628688698494
"773","ENSG00000184545",0.355379308427446
"774","ENSG00000143537",0.355285649104459
"775","ENSG00000166006",0.355004403429093
"776","ENSG00000130733",0.354688595567607
"777","ENSG00000157404",0.354661187892038
"778","ENSG00000008710",0.354581035229314
"779","ENSG00000169783",0.354446017921071
"780","ENSG00000173805",0.354303895396657
"781","ENSG00000128594",0.354257950758888
"782","ENSG00000155265",0.35370108124266
"783","ENSG00000122966",0.3529818269365
"784","ENSG00000109586",0.352729045353196
"785","ENSG00000198730",0.352690546442011
"786","ENSG00000077420",0.352545078725097
"787","ENSG00000123570",0.352527053666079
"788","ENSG00000114439",0.352493861863738
"789","ENSG00000187122",0.352170393655519
"790","ENSG00000099960",0.352108412418204
"791","ENSG00000196715",0.352074280230757
"792","ENSG00000197461",0.352073479386668
"793","ENSG00000179820",0.351708750265204
"794","ENSG00000126882",0.351601762500099
"795","ENSG00000035862",0.351559733352893
"796","ENSG00000033100",0.351353042015375
"797","ENSG00000143093",0.351336084748476
"798","ENSG00000187323",0.350945462426488
"799","ENSG00000114302",0.350915751565787
"800","ENSG00000217128",0.350913829084946
"801","ENSG00000131409",0.350623583772448
"802","ENSG00000126705",0.350608302514487
"803","ENSG00000133026",0.350552008331933
"804","ENSG00000112655",0.350542593105254
"805","ENSG00000125841",0.350379773766398
"806","ENSG00000110786",0.350285769382748
"807","ENSG00000065833",0.350091613227008
"808","ENSG00000146215",0.349354657687991
"809","ENSG00000089154",0.349330050691611
"810","ENSG00000116199",0.348796043909068
"811","ENSG00000100285",0.34871389368637
"812","ENSG00000131263",0.348322472795417
"813","ENSG00000185477",0.348079744990614
"814","ENSG00000163803",0.348057498057498
"815","ENSG00000136021",0.348013858121612
"816","ENSG00000137094",0.347653604929899
"817","ENSG00000179715",0.347640364459292
"818","ENSG00000102383",0.347564399543786
"819","ENSG00000165084",0.347186348047205
"820","ENSG00000133065",0.34686809139257
"821","ENSG00000076108",0.346729031945125
"822","ENSG00000163462",0.346625845914321
"823","ENSG00000204991",0.346556425017423
"824","ENSG00000197555",0.346174836459447
"825","ENSG00000104722",0.345442302247175
"826","ENSG00000149541",0.34538585866473
"827","ENSG00000182197",0.345349972355711
"828","ENSG00000115137",0.345322909740806
"829","ENSG00000162374",0.345051051232241
"830","ENSG00000095370",0.344693962739758
"831","ENSG00000128272",0.34447780688118
"832","ENSG00000128482",0.34428355820368
"833","ENSG00000175318",0.344103027773091
"834","ENSG00000180233",0.343945378277189
"835","ENSG00000242173",0.343549248635334
"836","ENSG00000146067",0.343474222588184
"837","ENSG00000165914",0.343462342642479
"838","ENSG00000168477",0.343376164689704
"839","ENSG00000171492",0.343268319960754
"840","ENSG00000065609",0.343176960031024
"841","ENSG00000142698",0.342956873514381
"842","ENSG00000006747",0.342953034619701
"843","ENSG00000170522",0.342919167863534
"844","ENSG00000105429",0.342853064099258
"845","ENSG00000198162",0.341974293177737
"846","ENSG00000155093",0.341466215997722
"847","ENSG00000067842",0.341388987629325
"848","ENSG00000100578",0.340827508709331
"849","ENSG00000145642",0.340794974418188
"850","ENSG00000198157",0.340420879364426
"851","ENSG00000138658",0.340329826576606
"852","ENSG00000204371",0.340035495897524
"853","ENSG00000099308",0.339160746639079
"854","ENSG00000235162",0.338529256806371
"855","ENSG00000173218",0.338261292553867
"856","ENSG00000100320",0.338192231126759
"857","ENSG00000175220",0.337899816861518
"858","ENSG00000110697",0.337750454888543
"859","ENSG00000196453",0.337479779445111
"860","ENSG00000034677",0.337400646796875
"861","ENSG00000113272",0.33700401435234
"862","ENSG00000021645",0.336959082903684
"863","ENSG00000258986",0.33657636133333
"864","ENSG00000011405",0.336501581758082
"865","ENSG00000170153",0.33607247417566
"866","ENSG00000080845",0.335884465408359
"867","ENSG00000066739",0.335254238270167
"868","ENSG00000115839",0.335251377679347
"869","ENSG00000084112",0.335140767914837
"870","ENSG00000001084",0.335084220435005
"871","ENSG00000168481",0.334880782526601
"872","ENSG00000166073",0.334794606090577
"873","ENSG00000183166",0.334501412974123
"874","ENSG00000171435",0.334417007343922
"875","ENSG00000067221",0.334148749600261
"876","ENSG00000091137",0.334066682798821
"877","ENSG00000155304",0.333983821978669
"878","ENSG00000156374",0.333952599676423
"879","ENSG00000146072",0.333710139578024
"880","ENSG00000101400",0.333451146902775
"881","ENSG00000113263",0.3332642665976
"882","ENSG00000164309",0.333178461765367
"883","ENSG00000154359",0.33316790139231
"884","ENSG00000204344",0.33316415501939
"885","ENSG00000159363",0.333079023624233
"886","ENSG00000166448",0.332501441367686
"887","ENSG00000090565",0.332082882782695
"888","ENSG00000173264",0.33196566074582
"889","ENSG00000163755",0.331961719470504
"890","ENSG00000183023",0.331702083693182
"891","ENSG00000162706",0.33166861280881
"892","ENSG00000165794",0.331467205070508
"893","ENSG00000158321",0.331059405552847
"894","ENSG00000146063",0.330943196705085
"895","ENSG00000169359",0.330923130858713
"896","ENSG00000242013",0.330683849868671
"897","ENSG00000113742",0.330334978370233
"898","ENSG00000137103",0.330213178781345
"899","ENSG00000138769",0.329888789905773
"900","ENSG00000009335",0.329630881706895
"901","ENSG00000164620",0.329289222355514
"902","ENSG00000189127",0.329209168281551
"903","ENSG00000129910",0.329195804195804
"904","ENSG00000178252",0.329164113217756
"905","ENSG00000104856",0.329134585883825
"906","ENSG00000124006",0.329071587665521
"907","ENSG00000065559",0.32891300764339
"908","ENSG00000130783",0.328799174026393
"909","ENSG00000155846",0.328683147947027
"910","ENSG00000136770",0.328271096220265
"911","ENSG00000148225",0.328053419819641
"912","ENSG00000110427",0.327834127321712
"913","ENSG00000112309",0.327703027779158
"914","ENSG00000103549",0.32761114305387
"915","ENSG00000104375",0.327451922204792
"916","ENSG00000151025",0.327371644410178
"917","ENSG00000171206",0.32681977106901
"918","ENSG00000108039",0.326814046095494
"919","ENSG00000172869",0.326810207959189
"920","ENSG00000111364",0.326635212908345
"921","ENSG00000160932",0.326596861880301
"922","ENSG00000143952",0.325985512973098
"923","ENSG00000137478",0.325441795955968
"924","ENSG00000121310",0.325227673300993
"925","ENSG00000169894",0.325162302885423
"926","ENSG00000130939",0.3251317343025
"927","ENSG00000213676",0.324782498784021
"928","ENSG00000165684",0.324471166852287
"929","ENSG00000179841",0.324306825454635
"930","ENSG00000141564",0.323875861370005
"931","ENSG00000119392",0.323863537774875
"932","ENSG00000142173",0.323846777685499
"933","ENSG00000143258",0.323649353691518
"934","ENSG00000164970",0.3235261670346
"935","ENSG00000130477",0.323517063500081
"936","ENSG00000198707",0.323112981537086
"937","ENSG00000204310",0.322897367916693
"938","ENSG00000027075",0.322789864456531
"939","ENSG00000069702",0.322733119040802
"940","ENSG00000179542",0.322468013862369
"941","ENSG00000121753",0.322232567975131
"942","ENSG00000010818",0.321984041634428
"943","ENSG00000143624",0.32185513682937
"944","ENSG00000162434",0.321820667923385
"945","ENSG00000181409",0.321621826526371
"946","ENSG00000163681",0.321597327219253
"947","ENSG00000109061",0.321570404903738
"948","ENSG00000008256",0.321078898219329
"949","ENSG00000108684",0.320972767418071
"950","ENSG00000100078",0.32062181645515
"951","ENSG00000100985",0.320372528705862
"952","ENSG00000155511",0.320213418579547
"953","ENSG00000011083",0.320081426429517
"954","ENSG00000183114",0.319945866883089
"955","ENSG00000139514",0.319604108942947
"956","ENSG00000155886",0.318963421537209
"957","ENSG00000093009",0.318681712494666
"958","ENSG00000102038",0.318681022373339
"959","ENSG00000063660",0.318391960125973
"960","ENSG00000163618",0.318239936256451
"961","ENSG00000144476",0.318162199018371
"962","ENSG00000145075",0.318159438533062
"963","ENSG00000121764",0.31805206323829
"964","ENSG00000162512",0.317862390596052
"965","ENSG00000164933",0.31776337790334
"966","ENSG00000166987",0.316927226903217
"967","ENSG00000151503",0.316759773892592
"968","ENSG00000109956",0.316727732545254
"969","ENSG00000076356",0.316506893720527
"970","ENSG00000139505",0.316193677226706
"971","ENSG00000166435",0.316151903651904
"972","ENSG00000099904",0.315998175713566
"973","ENSG00000105771",0.315842158999222
"974","ENSG00000131242",0.315635024012279
"975","ENSG00000143061",0.315371003310216
"976","ENSG00000167711",0.315279936113269
"977","ENSG00000103489",0.315122495170516
"978","ENSG00000116675",0.315061582483695
"979","ENSG00000108262",0.314934945220141
"980","ENSG00000109674",0.314335988161826
"981","ENSG00000181026",0.313425481518126
"982","ENSG00000128266",0.313326568172551
"983","ENSG00000163888",0.313224479510495
"984","ENSG00000242866",0.313218725718726
"985","ENSG00000074590",0.31314339025454
"986","ENSG00000188636",0.313133235612153
"987","ENSG00000106771",0.31308546935743
"988","ENSG00000148498",0.312957599734362
"989","ENSG00000139291",0.312947938035781
"990","ENSG00000169435",0.31270956102884
"991","ENSG00000107331",0.312708909584642
"992","ENSG00000176884",0.31262047546599
"993","ENSG00000107798",0.312442867812978
"994","ENSG00000149311",0.312040670412069
"995","ENSG00000123552",0.311710944851024
"996","ENSG00000154027",0.311647148822131
"997","ENSG00000198933",0.311521417058428
"998","ENSG00000183307",0.311354310625217
"999","ENSG00000197959",0.31127498534971
"1000","ENSG00000160469",0.311152242342217
"1001","ENSG00000169258",0.310955936193111
"1002","ENSG00000100330",0.310815068779463
"1003","ENSG00000126217",0.310573033371113
"1004","ENSG00000054793",0.310555977515453
"1005","ENSG00000214357",0.310063181593399
"1006","ENSG00000164100",0.309622243359653
"1007","ENSG00000141569",0.309440080905881
"1008","ENSG00000177119",0.30927466868261
"1009","ENSG00000133657",0.30925194397319
"1010","ENSG00000064687",0.308726022227428
"1011","ENSG00000059573",0.308599237080732
"1012","ENSG00000106086",0.308461423643551
"1013","ENSG00000131773",0.308444649903422
"1014","ENSG00000175928",0.308253782062051
"1015","ENSG00000146021",0.307902925896016
"1016","ENSG00000185818",0.307837195252281
"1017","ENSG00000158161",0.307817871855117
"1018","ENSG00000132510",0.307773950562074
"1019","ENSG00000139324",0.307742528048806
"1020","ENSG00000174013",0.307240055260669
"1021","ENSG00000041353",0.307190377900732
"1022","ENSG00000088256",0.307140271300496
"1023","ENSG00000104093",0.307130897784447
"1024","ENSG00000164187",0.306922439432981
"1025","ENSG00000137642",0.306638227752657
"1026","ENSG00000144331",0.306458924372956
"1027","ENSG00000183117",0.306353483693025
"1028","ENSG00000198752",0.30617656616134
"1029","ENSG00000176383",0.306012043512044
"1030","ENSG00000107864",0.305978057690988
"1031","ENSG00000166455",0.305828132245326
"1032","ENSG00000152457",0.305244458720097
"1033","ENSG00000181790",0.305212713139043
"1034","ENSG00000164715",0.304901714892345
"1035","ENSG00000061987",0.30472662125274
"1036","ENSG00000124493",0.304449784011742
"1037","ENSG00000132563",0.304382694359855
"1038","ENSG00000172292",0.304343449207586
"1039","ENSG00000166833",0.30418482671645
"1040","ENSG00000065802",0.303812456966006
"1041","ENSG00000148541",0.303456600833036
"1042","ENSG00000197183",0.303365110462791
"1043","ENSG00000149243",0.303196208197379
"1044","ENSG00000130881",0.303048344773573
"1045","ENSG00000106701",0.302953058736029
"1046","ENSG00000196876",0.302900363043254
"1047","ENSG00000009413",0.302771507532576
"1048","ENSG00000011009",0.302604793937659
"1049","ENSG00000054356",0.302168045726256
"1050","ENSG00000214216",0.301617672451006
"1051","ENSG00000154127",0.301282030805924
"1052","ENSG00000185658",0.301065971260982
"1053","ENSG00000149575",0.300549661919421
"1054","ENSG00000183092",0.300346239936893
"1055","ENSG00000214595",0.300182688766081
"1056","ENSG00000171298",0.300093343838952
"1057","ENSG00000105737",0.300030296326267
"1058","ENSG00000138942",0.29996793893491
"1059","ENSG00000107130",0.299967347402344
"1060","ENSG00000133812",0.299906616725544
"1061","ENSG00000174482",0.299859902337063
"1062","ENSG00000151834",0.298935568998816
"1063","ENSG00000088812",0.298772944562357
"1064","ENSG00000171992",0.298596174913814
"1065","ENSG00000180834",0.298490882117024
"1066","ENSG00000070423",0.298228734601421
"1067","ENSG00000089159",0.298183531654485
"1068","ENSG00000139926",0.298043732791332
"1069","ENSG00000186472",0.297791937095638
"1070","ENSG00000105426",0.297761029519053
"1071","ENSG00000163288",0.297302720703986
"1072","ENSG00000163781",0.297184038795072
"1073","ENSG00000140548",0.297106062668841
"1074","ENSG00000178163",0.297078598115141
"1075","ENSG00000166501",0.296849182068203
"1076","ENSG00000174417",0.296548879185328
"1077","ENSG00000197121",0.296535866985621
"1078","ENSG00000172209",0.296338109306603
"1079","ENSG00000141873",0.2957975357542
"1080","ENSG00000138834",0.295790683835308
"1081","ENSG00000182674",0.295749868088238
"1082","ENSG00000121057",0.295614801485614
"1083","ENSG00000141084",0.295416785959068
"1084","ENSG00000177764",0.294759889044265
"1085","ENSG00000112658",0.294720995778035
"1086","ENSG00000146083",0.294678996965832
"1087","ENSG00000060140",0.294577182077182
"1088","ENSG00000156599",0.294459784855662
"1089","ENSG00000161082",0.293971967666041
"1090","ENSG00000180901",0.293970538129006
"1091","ENSG00000183785",0.293950133288971
"1092","ENSG00000135974",0.293768086108213
"1093","ENSG00000188566",0.293720615619772
"1094","ENSG00000164080",0.293570563525471
"1095","ENSG00000103316",0.293464388738458
"1096","ENSG00000102595",0.293340753123489
"1097","ENSG00000108669",0.293035423730551
"1098","ENSG00000184445",0.29296177110068
"1099","ENSG00000119866",0.292847710729533
"1100","ENSG00000187094",0.292751246177107
"1101","ENSG00000175899",0.292627125960459
"1102","ENSG00000138650",0.292618294682596
"1103","ENSG00000148356",0.292599513523618
"1104","ENSG00000175745",0.292597492454016
"1105","ENSG00000084731",0.292582112607294
"1106","ENSG00000147475",0.292421708693084
"1107","ENSG00000188766",0.292374484676546
"1108","ENSG00000133687",0.292321986161293
"1109","ENSG00000157985",0.292218566550963
"1110","ENSG00000175264",0.29207180732128
"1111","ENSG00000162415",0.292028015710377
"1112","ENSG00000145416",0.292026811410742
"1113","ENSG00000013561",0.291786599894471
"1114","ENSG00000198793",0.291260037321761
"1115","ENSG00000171467",0.291228833978893
"1116","ENSG00000105607",0.290994488493903
"1117","ENSG00000136720",0.290889442169016
"1118","ENSG00000149930",0.290622168037839
"1119","ENSG00000214655",0.290440814011908
"1120","ENSG00000117000",0.290219736299029
"1121","ENSG00000139974",0.290129865059591
"1122","ENSG00000116017",0.289852337697266
"1123","ENSG00000132182",0.289802846139225
"1124","ENSG00000117643",0.289657427716692
"1125","ENSG00000181222",0.289431610159532
"1126","ENSG00000198561",0.28861347132605
"1127","ENSG00000174576",0.288304740620857
"1128","ENSG00000134744",0.288162427744297
"1129","ENSG00000188770",0.288136708970042
"1130","ENSG00000118200",0.288070148663965
"1131","ENSG00000111711",0.287884752498831
"1132","ENSG00000177542",0.287849507016759
"1133","ENSG00000148158",0.287749439424305
"1134","ENSG00000150401",0.28743109631491
"1135","ENSG00000198862",0.287410343380711
"1136","ENSG00000062725",0.286746446663875
"1137","ENSG00000155085",0.286729474229474
"1138","ENSG00000117479",0.286617246092533
"1139","ENSG00000116198",0.286532114697376
"1140","ENSG00000126243",0.286526896318417
"1141","ENSG00000168539",0.286506649978775
"1142","ENSG00000142686",0.286249608602619
"1143","ENSG00000152217",0.286181730240643
"1144","ENSG00000198105",0.286020881918633
"1145","ENSG00000166454",0.285907554896194
"1146","ENSG00000116127",0.285903118401947
"1147","ENSG00000166111",0.285828831770504
"1148","ENSG00000127526",0.285555198664241
"1149","ENSG00000104888",0.285324648846551
"1150","ENSG00000145391",0.285272939041386
"1151","ENSG00000117877",0.285127668501995
"1152","ENSG00000124486",0.285094148323242
"1153","ENSG00000188859",0.285026621088931
"1154","ENSG00000173120",0.284886914747538
"1155","ENSG00000173621",0.284743714572129
"1156","ENSG00000006555",0.284696322196322
"1157","ENSG00000166250",0.284678498106701
"1158","ENSG00000182087",0.284209215604156
"1159","ENSG00000188674",0.283973539170892
"1160","ENSG00000151090",0.283888210598213
"1161","ENSG00000205269",0.283731813937951
"1162","ENSG00000156136",0.283350556789887
"1163","ENSG00000056586",0.283263749385792
"1164","ENSG00000115459",0.283069110903498
"1165","ENSG00000132359",0.282776227962454
"1166","ENSG00000072110",0.282722398498927
"1167","ENSG00000183571",0.282682595182595
"1168","ENSG00000115808",0.282421061950811
"1169","ENSG00000095397",0.282379802554317
"1170","ENSG00000128908",0.282235665785678
"1171","ENSG00000130822",0.282170350731489
"1172","ENSG00000162627",0.282150928745565
"1173","ENSG00000111412",0.28199205295715
"1174","ENSG00000158470",0.28189149242089
"1175","ENSG00000198947",0.281844761348158
"1176","ENSG00000172932",0.281832728969061
"1177","ENSG00000145715",0.281764805862955
"1178","ENSG00000179673",0.281723004228275
"1179","ENSG00000080371",0.281548995065041
"1180","ENSG00000134369",0.281338705237745
"1181","ENSG00000188997",0.281227903604338
"1182","ENSG00000180773",0.281207237124899
"1183","ENSG00000102753",0.280962391936859
"1184","ENSG00000169851",0.280916104513551
"1185","ENSG00000103932",0.280881450564046
"1186","ENSG00000196388",0.280536015263118
"1187","ENSG00000120899",0.280285338929049
"1188","ENSG00000155980",0.280198920571373
"1189","ENSG00000152578",0.28019197006372
"1190","ENSG00000115904",0.280183343547129
"1191","ENSG00000135454",0.279912018934624
"1192","ENSG00000166246",0.27982387982388
"1193","ENSG00000108309",0.279706666887506
"1194","ENSG00000108773",0.27962735222925
"1195","ENSG00000137764",0.279548974164224
"1196","ENSG00000198780",0.279471581986808
"1197","ENSG00000182272",0.27934366306936
"1198","ENSG00000188596",0.279342233532325
"1199","ENSG00000144711",0.279325917092373
"1200","ENSG00000115568",0.27899120294002
"1201","ENSG00000185480",0.278537995714149
"1202","ENSG00000114948",0.278249919354393
"1203","ENSG00000198910",0.278003447451796
"1204","ENSG00000158863",0.277923931824143
"1205","ENSG00000100393",0.277461751504267
"1206","ENSG00000135482",0.277236919834718
"1207","ENSG00000198265",0.277115359892357
"1208","ENSG00000204084",0.277035552290296
"1209","ENSG00000177565",0.276900387098911
"1210","ENSG00000177239",0.276302298380068
"1211","ENSG00000167889",0.276023785130133
"1212","ENSG00000167377",0.275977300529303
"1213","ENSG00000145604",0.275865747346188
"1214","ENSG00000117139",0.275852043508403
"1215","ENSG00000100592",0.275733046873829
"1216","ENSG00000114423",0.275659003680789
"1217","ENSG00000183454",0.275546057362642
"1218","ENSG00000154118",0.275171658958846
"1219","ENSG00000177169",0.274651626753993
"1220","ENSG00000171456",0.274576354234939
"1221","ENSG00000167548",0.274345311473445
"1222","ENSG00000160753",0.274280637246203
"1223","ENSG00000112159",0.274205611199052
"1224","ENSG00000172794",0.273285202451869
"1225","ENSG00000204186",0.273203555031852
"1226","ENSG00000184613",0.273108824883245
"1227","ENSG00000034053",0.272830297982559
"1228","ENSG00000048707",0.272781397957083
"1229","ENSG00000157954",0.272517919493207
"1230","ENSG00000090530",0.272370282823551
"1231","ENSG00000184307",0.272357322951724
"1232","ENSG00000116885",0.272168668807226
"1233","ENSG00000007376",0.272099227434201
"1234","ENSG00000077092",0.272069481688245
"1235","ENSG00000085552",0.272066530850789
"1236","ENSG00000033627",0.272009250780626
"1237","ENSG00000166886",0.271796890589348
"1238","ENSG00000144406",0.271787869717713
"1239","ENSG00000107362",0.271506300216185
"1240","ENSG00000120800",0.271501765133178
"1241","ENSG00000099957",0.271344858844859
"1242","ENSG00000125741",0.271320460401627
"1243","ENSG00000140948",0.27091176069274
"1244","ENSG00000162408",0.270894211893275
"1245","ENSG00000065534",0.270855417215806
"1246","ENSG00000185149",0.270754438814875
"1247","ENSG00000143643",0.27047905462054
"1248","ENSG00000168237",0.270416947492961
"1249","ENSG00000101194",0.270410467936235
"1250","ENSG00000130669",0.270148535799157
"1251","ENSG00000146909",0.270126156150401
"1252","ENSG00000183837",0.269995282603622
"1253","ENSG00000151320",0.269939774097657
"1254","ENSG00000060709",0.269206323009907
"1255","ENSG00000215218",0.268953935781647
"1256","ENSG00000165861",0.26850634280653
"1257","ENSG00000101752",0.268488596829543
"1258","ENSG00000204469",0.268435556076104
"1259","ENSG00000187240",0.268355009058335
"1260","ENSG00000143156",0.268215210195182
"1261","ENSG00000172671",0.268028926731199
"1262","ENSG00000145725",0.267335453386051
"1263","ENSG00000198010",0.267286530609323
"1264","ENSG00000107862",0.267261659698413
"1265","ENSG00000196878",0.267219200552534
"1266","ENSG00000196821",0.267206104931568
"1267","ENSG00000101639",0.266918127160573
"1268","ENSG00000168993",0.266454267039884
"1269","ENSG00000038532",0.266335390986949
"1270","ENSG00000099617",0.266002089687379
"1271","ENSG00000117868",0.265437323969767
"1272","ENSG00000159409",0.265436090851879
"1273","ENSG00000135632",0.265297229340331
"1274","ENSG00000187672",0.265283135697753
"1275","ENSG00000101544",0.264935063526654
"1276","ENSG00000125945",0.264900951815335
"1277","ENSG00000114923",0.264887001505648
"1278","ENSG00000134243",0.26479901103642
"1279","ENSG00000196428",0.264754547505192
"1280","ENSG00000178209",0.264396029475673
"1281","ENSG00000196632",0.264265596544819
"1282","ENSG00000120942",0.263934634074011
"1283","ENSG00000117480",0.263365057224861
"1284","ENSG00000107643",0.263174416137639
"1285","ENSG00000133121",0.262927401996856
"1286","ENSG00000113194",0.26283477785586
"1287","ENSG00000125755",0.26282339085396
"1288","ENSG00000012232",0.262771040221848
"1289","ENSG00000139668",0.26272836493907
"1290","ENSG00000101216",0.262644205780772
"1291","ENSG00000128408",0.262469783303117
"1292","ENSG00000239264",0.262166937588582
"1293","ENSG00000130779",0.26211926992262
"1294","ENSG00000164256",0.262073746941397
"1295","ENSG00000151474",0.261570968528101
"1296","ENSG00000111371",0.261277272608966
"1297","ENSG00000118873",0.261212499792964
"1298","ENSG00000153993",0.260727344499891
"1299","ENSG00000110881",0.260725914962856
"1300","ENSG00000130540",0.260699049525473
"1301","ENSG00000115073",0.260670261607249
"1302","ENSG00000196730",0.260535412658275
"1303","ENSG00000133816",0.260526111187859
"1304","ENSG00000071243",0.260519617980382
"1305","ENSG00000067840",0.260486320005528
"1306","ENSG00000165355",0.260453563510486
"1307","ENSG00000015475",0.260424744498884
"1308","ENSG00000100325",0.260292518769328
"1309","ENSG00000067369",0.260284927434728
"1310","ENSG00000162402",0.260276941745084
"1311","ENSG00000169282",0.260194817307139
"1312","ENSG00000112200",0.259791392096967
"1313","ENSG00000178031",0.259765167486531
"1314","ENSG00000141568",0.259349665153132
"1315","ENSG00000267699",0.258741520380663
"1316","ENSG00000124177",0.258655304509134
"1317","ENSG00000088305",0.258578304411638
"1318","ENSG00000196367",0.258473457539398
"1319","ENSG00000166147",0.258452359544536
"1320","ENSG00000111262",0.258359094576593
"1321","ENSG00000135677",0.258235365681489
"1322","ENSG00000075240",0.257988055774423
"1323","ENSG00000138381",0.257878918015952
"1324","ENSG00000129657",0.257765343763236
"1325","ENSG00000028277",0.257725612492537
"1326","ENSG00000176956",0.257582264433986
"1327","ENSG00000137802",0.256582426513909
"1328","ENSG00000138386",0.256485267289905
"1329","ENSG00000198794",0.256298047232692
"1330","ENSG00000174996",0.255866327048103
"1331","ENSG00000112186",0.255861034348385
"1332","ENSG00000158711",0.255430712607452
"1333","ENSG00000130559",0.255390143332284
"1334","ENSG00000177732",0.255372841004722
"1335","ENSG00000133056",0.255239744660569
"1336","ENSG00000143653",0.255136227978228
"1337","ENSG00000164164",0.255118186234958
"1338","ENSG00000064607",0.254868510197627
"1339","ENSG00000183475",0.254404699371319
"1340","ENSG00000173166",0.254154628978944
"1341","ENSG00000172733",0.25378043533642
"1342","ENSG00000261609",0.253641523772116
"1343","ENSG00000102362",0.253432832599499
"1344","ENSG00000130723",0.253199895417042
"1345","ENSG00000025293",0.25283053262381
"1346","ENSG00000146409",0.25273639855802
"1347","ENSG00000007392",0.252669882237697
"1348","ENSG00000110721",0.252514851410963
"1349","ENSG00000176490",0.252377418678075
"1350","ENSG00000130921",0.252254478493059
"1351","ENSG00000118432",0.252106891117784
"1352","ENSG00000102466",0.252033245313287
"1353","ENSG00000150394",0.252004262492667
"1354","ENSG00000154370",0.251860172743284
"1355","ENSG00000163637",0.251322173874294
"1356","ENSG00000105792",0.251259471422273
"1357","ENSG00000164616",0.250985280151947
"1358","ENSG00000198300",0.250836772109318
"1359","ENSG00000162877",0.250794267460934
"1360","ENSG00000186318",0.250382179332168
"1361","ENSG00000118276",0.250215761503534
"1362","ENSG00000166716",0.250116975564973
"1363","ENSG00000080823",0.249940946090513
"1364","ENSG00000099364",0.249927044316831
"1365","ENSG00000100034",0.249907129387101
"1366","ENSG00000126107",0.24988519338777
"1367","ENSG00000157741",0.249604757656995
"1368","ENSG00000162409",0.249601898582925
"1369","ENSG00000078699",0.249511049039627
"1370","ENSG00000155256",0.249432030147654
"1371","ENSG00000101191",0.249364891201387
"1372","ENSG00000135093",0.24913749622405
"1373","ENSG00000253729",0.249024267031997
"1374","ENSG00000111912",0.248925579682197
"1375","ENSG00000160584",0.248881510506013
"1376","ENSG00000131711",0.248828765518857
